SSRN Abstract URL,SSRN Article id,Article Title,Article Citation,Number of pages,Posted date,Last Revised,Authors,SSRN Downloads,SSRN Article Rank,SSRN Citations,Keywords
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4298626,4298626,Diversity Washing,"Chicago Booth Research Paper No. 22-18, Rock Center for Corporate Governance at Stanford University Working Paper No. 151, Stanford University Graduate School of Business Research Paper No. 4298626, European Corporate Governance Institute \xe2\x80\x93 Finance Working Paper No. 868/2023",60,2022-Dec-12,2023-Jan-13,"{'Andrew Baker, David F. Larcker, Charles McClure, Durgesh Saraph': 'Berkeley Law School, Stanford University - Graduate School of Business, University of Chicago Booth School of Business, Jump Trading', 'Edward M. Watts': 'Yale School of Manageme'}","2,764","7,589",none,"Diversity disclosure, Diversity washing, Human capital, Social washing, Environmental, social, and corporate governance (ESG)"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4380801,4380801,The Evolving Battlefronts of Shareholder Activism,Rock Center for Corporate Governance at Stanford University Working Paper Forthcoming,7,2023-Mar-07,None,"{'Andrew Baker, David F. Larcker, Brian Tayan': 'Berkeley Law School, Stanford University - Graduate School of Business, Stanford University - Graduate School of Business', 'Derek Zaba': 'Sidley Austin, LLP'}",169,"274,150",none,"Corporate governance, activism, hedge funds, proxy contest, universal proxy, board of directors, corporate governance research"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3998607,3998607,Do State Antitakeover Provisions Matter?,,70,2022-Jan-05,None,{'Andrew Bake': 'Berkeley Law School'},161,"285,576",1,"Law and Finance, Antitakeover Statutes, Difference-in-Differences"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=976484,976484,Cheap Donuts and Expensive Broccoli: The Effect of Relative Prices on Obesity,,36,2007-Apr-01,2009-Dec-17,"{'Jonah B. Gelbach, Jonathan Klick': 'University of California, Berkeley - School of Law, University of Pennsylvania Carey Law School', 'Thomas Stratma': 'George Mason University - Buchanan Center Political Economy'}","2,302","10,154",5,"BMI, fat, diet, health, wild cluster bootstrap, fat tax"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1425737,1425737,"When Do Covariates Matter? And Which Ones, and How Much?","Journal of Labor Economics, Forthcoming",40,2009-Jun-26,2014-Sep-16,"{'Jonah B. Gelbach': 'University of California, Berkeley - School of Law'}","1,188","28,153",58,"decompositions, black-white wage gap, omitted variables"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1990324,1990324,Testing for Racial Discrimination in Bail Setting Using Nonparametric Estimation of a Parametric Model,,57,2012-Jan-23,None,"{'Jonah B. Gelbach': 'University of California, Berkeley - School of Law', 'Shawn D. Bushway': 'University at Albany'}","1,005","35,765",1,
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3551589,3551589,"Legal Tech, Civil Procedure, and the Future of Adversarialism","University of Pennsylvania Law Review, Forthcoming",100,2020-Apr-02,2021-Jun-15,"{'David Freeman Engstrom': 'Stanford Law School', 'Jonah B. Gelbach': 'University of California, Berkeley - School of Law'}","1,000","36,001",none,"civil procedure, legal tech, artificial intelligence, machine learning, pleading standards, discovery, legal automation, work product doctrine, adversarial legalism, access to justice, forum shopping"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2817090,2817090,The Logic and Limits of Event Studies in Securities Fraud Litigation,"Texas Law Review, Vol. 96, p. 553, 2018, ECGI - Law Working Paper No. 328/2016, U of Penn, Inst for Law & Econ Research Paper No. 16-16",69,2016-Aug-03,2018-Mar-30,"{'Jill E. Fisch, Jonah B. Gelbach': 'University of Pennsylvania Carey Law School, University of California, Berkeley - School of Law', 'Jonathan Klick': 'University of Pennsylvania Carey Law School'}",648,"63,870",3,
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2865815,2865815,After Halliburton: Event Studies and Their Role in Federal Securities Fraud Litigation,"CFS Working Paper, No. 552",71,2016-Nov-08,2018-Jan-13,"{'Jill E. Fisch, Jonah B. Gelbach': 'University of Pennsylvania Carey Law School, University of California, Berkeley - School of Law', 'Jonathan Klick': 'University of Pennsylvania Carey Law School'}",174,"267,430",7,"Civil procedure, evidence, Supreme Court of the United States, SCOTUS, Halliburton Co. v. Erica P. John Fund, Inc.,  Basic, Inc. v. Levinson, fraud on the market, event study methodology, fraudulent information, significance, error rates, one-sided SQ test, securities fraud, 10b-5 litigation"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1442222,1442222,"Valid Inference in Single-Firm, Single-Event Studies","American Law and Economics Review, Forthcoming",38,2009-Aug-01,2012-Sep-03,"{'Jonah B. Gelbach, Eric Helland': 'University of Pennsylvania Carey Law School', 'Jonathan Klick': 'Finance'}",793,"49,490",11,
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2507324,2507324,Empirical Law and Economics,"Oxford Handbook of Law and Economics, edited by Francesco Parisi, Forthcoming, U of Penn, Inst for Law & Econ Research Paper No. 14-39",26,2014-Oct-10,2018-Jun-19,"{'Jonah B. Gelbach': 'University of California, Berkeley - School of Law', 'Jonathan Klick': 'University of Pennsylvania Carey Law School'}",762,"52,259",2,"event study, sample quantiles, abnormal return, bootstrap, non-parametric, securities litigation"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1957363,1957363,Locking the Doors to Discovery? Assessing the Effects of Twombly and Iqbal on Access to Discovery,121 Yale L. J. 2270 (2012),77,2011-Nov-10,2016-Sep-10,"{'Jonah B. Gelbach': 'University of California, Berkeley - School of Law'}",531,"83,066",1,"applied econometrics, event studies, crime, civil procedure, Police Academy, octuple differences, Buckaroo Banzai"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2551520,2551520,The Law and Economics of Proportionality in Discovery,"Georgia Law Review, Vol. 50, P. 1093, 2016, U of Penn, Inst for Law & Econ Research Paper No. 15-1, George Mason Law & Economics Research Paper No. 15-02",29,2015-Jan-20,2017-Feb-25,"{'Jonah B. Gelbach': 'University of California, Berkeley - School of Law', 'Bruce H. Kobayashi': 'George Mason University - Antonin Scalia Law School'}",373,"125,993",2,"pleading, civil procedure, selection, Twombly, Iqbal"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=956890,956890,Bootstrap-Based Improvements for Inference with Clustered Errors,"FSU College of Law, Law and Economics Paper No. 07/002",52,2007-Jan-12,None,"{'A. Colin Cameron, Jonah B. Gelbach': 'University of California, Davis - Department of Economics, University of California, Berkeley - School of Law', 'Douglas L. Mille': 'University of California, Davis - Department of Economics'}",366,"128,686",9,"Proportionality, discovery, litigation, law and economics, civil procedure"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1263931,1263931,Passive Discrimination: When Does it Make Sense to Pay Too Little?,"University of Chicago Law Review, Vol. 76, p. 797, 2009, FSU College of Law, Public Law Research Paper No. 315, FSU College of Law, Law, Business & Economics Paper No. 08-10",61,2008-Sep-07,2012-Aug-03,"{'Jonah B. Gelbach, Jonathan Klick': 'University of California, Berkeley - School of Law, University of Pennsylvania Carey Law School', 'Lesley Wexle': 'University of Illinois College of Law'}",364,"129,455",none,"clustered errors, random effects, cluster robust"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2821861,2821861,A Study of Social Security Disability Litigation in the Federal Courts,"Final Report to the Administrative Conference of the United States, July 28, 2016, Arizona Legal Studies Discussion Paper No. 16-23, U of Penn Law School, Public Law Research Paper No. 16-34",179,2016-Aug-14,2016-Sep-09,"{'Jonah B. Gelbach': 'University of California, Berkeley - School of Law', 'David Marcus': 'UCLA School of Law'}",340,"139,465",none,
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3575723,3575723,Power and Statistical Significance in Securities Fraud Litigation,"Harvard Business Law Review, Vol. 11, p. 55, 2021, U of Penn, Inst for Law & Econ Research Paper No. 20-28, European Corporate Governance Institute - Law Working Paper No. 511/2020",64,2020-Apr-17,2021-Jun-11,"{'Jill E. Fisch': 'University of Pennsylvania Carey Law School', 'Jonah B. Gelbach': 'University of California, Berkeley - School of Law'}",305,"156,484",3,"Social Security disability litigation, agency review, appeals, federal district court, procedural rules, administrative law"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3784953,3784953,TESTING ECONOMIC MODELS OF DISCRIMINATION IN CRIMINAL JUSTICE,,39,2021-Feb-18,None,"{'Jonah B. Gelbach': 'University of California, Berkeley - School of Law'}",300,"159,155",1,"Civil procedure, evidence, financial economics, fraud on the market, event study methodology, statistics, fraudulent information, significance, class actions & certification, securities fraud, 10b-5 litigation, Securities and Exchange Commission, SEC"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=927374,927374,Robust Inference with Multi-Way Clustering,NBER Working Paper No. t0327,34,2006-Oct-06,2022-Nov-25,"{'A. Colin Cameron, Jonah B. Gelbach': 'University of California, Davis - Department of Economics, University of California, Berkeley - School of Law', 'Douglas L. Mille': 'University of California, Davis - Department of Economics'}",293,"163,144",263,discrimination; Becker model; specification testing; bail; pretrial release; highway search
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3600432,3600432,Machine Learning and Predicted Returns for Event Studies in Securities Litigation Preliminary and Incomplete,Rock Center for Corporate Governance at Stanford University Working Paper No. 244,56,2020-May-14,None,"{'Andrew C. Baker': 'Stanford University, Law School, Stanford University, School of Law, Student', 'Jonah B. Gelbach': 'University of California, Berkeley - School of Law'}",263,"182,170",none,
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3238793,3238793,Legal Sufficiency of Statistical Evidence,George Mason Legal Studies Research Paper No. LS 18-29,30,2018-Sep-05,2019-May-31,"{'Jonah B. Gelbach': 'University of California, Berkeley - School of Law', 'Bruce H. Kobayashi': 'George Mason University - Antonin Scalia Law School'}",260,"184,246",none,"machine learning, securities litigation, abnormal returns, machine learning methods and event studies"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2570943,2570943,Material Facts in the Debate Over Twombly and Iqbal,"Stanford Law Review, Vol. 68, P. 369, 2016, U of Penn, Inst for Law & Econ Research Paper No. 15-11",56,2015-Mar-01,2016-Apr-19,"{'Jonah B. Gelbach': 'University of California, Berkeley - School of Law'}",256,"187,063",4,"evidence, legal sufficiency, civil procedure, complex litigation, statistical evidence, Bayesian statistics, likelihood ratio, hypothesis testing"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2409778,2409778,Can the Dark Arts of the Dismal Science Shed Light on the Empirical Reality of Civil Procedure?,2 Stanford Journal of Complex Litigation 223 (2014),70,2014-Mar-17,2014-Sep-19,"{'Jonah B. Gelbach': 'University of California, Berkeley - School of Law'}",238,"200,850",2,"pleading, plausibility, summary judgment, Twombly, Iqbal, civil procedure, empirical"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2956471,2956471,"Error Costs, Legal Standards of Proof and Statistical Significance","Supreme Court Economic Review, Forthcoming, George Mason Law & Economics Research Paper No. 17-21, U of Penn, Inst for Law & Econ Research Paper No. 17-22",42,2017-Apr-21,2017-Jul-22,"{'Michelle Burtis, Jonah B. Gelbach': 'Charles River Associates (CRA) International, University of California, Berkeley - School of Law', 'Bruce H. Kobayashi': 'George Mason University - Antonin Scalia Law School'}",222,"214,794",none,"Civil Procedure, Empirical Legal Studies, Law and Economics, Pleading Standard, Twombly, Iqbal"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=325621,325621,The Impact of Welfare Reform on Marriage and Divorce,Federal Reserve Bank of Atlanta Working Paper No. 2002-9,30,2002-Nov-18,None,"{'Marianne P. Bitler, Jonah B. Gelbach, Hilary Williamson Hoynes': 'University of North Florida', 'Madeline Zavodny': 'Agricultural Resource Economics, University of California, Berkeley - School of Law, University of California, Berkeley'}",210,"226,305",24,"error cost analysis, fixed significance threshold, law and economics, legal inference, legal standards, null hypothesis statistical testing, standards of proof, statistical inference"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=799865,799865,What Mean Impacts Miss: Distributional Effects of Welfare Reform Experiments,IZA Discussion Paper No. 1728,49,2005-Sep-08,None,"{'Marianne P. Bitler, Jonah B. Gelbach': 'University of California, Berkeley', 'Hilary Williamson Hoynes': 'Agricultural Resource Economics, University of California, Berkeley - School of Law'}",108,"389,495",none,"welfare reform, marriage, divorce"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=471471,471471,What Mean Impacts Miss: Distributional Effects of Welfare Reform Experiments,NBER Working Paper No. w10121,59,2003-Nov-28,2022-Feb-27,"{'Marianne P. Bitler, Jonah B. Gelbach': 'University of California, Berkeley', 'Hilary Williamson Hoynes': 'Agricultural Resource Economics, University of California, Berkeley - School of Law'}",46,"627,993",13,
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3040940,3040940,Rethinking Judicial Review of High Volume Agency Adjudication,"Texas Law Review (2018, Forthcoming), Arizona Legal Studies Discussion Paper No. 17-23, U of Penn Law School, Public Law Research Paper No. 17-53",67,2017-Sep-22,2021-Jun-06,"{'Jonah B. Gelbach': 'University of California, Berkeley - School of Law', 'David Marcus': 'UCLA School of Law'}",153,"297,888",3,"treatment effect heterogeneity, welfare reform, distributional effects"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2138428,2138428,Selection in Motion: A Formal Model of Rule 12(B)(6) and the Twombly-Iqbal Shift in Pleading Policy,,54,2012-Aug-29,2013-Feb-21,"{'Jonah B. Gelbach': 'University of California, Berkeley - School of Law'}",153,"297,888",2,
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2905911,2905911,The Triangle of Law and the Role of Evidence in Class Action Litigation,"University of Pennsylvania Law Review, Vol. 165, p. 1807, 2017, U of Penn Law School, Public Law Research Paper No. 17-6",40,2017-Jan-26,2017-Oct-17,"{'Jonah B. Gelbach': 'University of California, Berkeley - School of Law'}",127,"344,647",none,"civil procedure, litigation, Article III judicial review, administrative review, problem-oriented oversight, agency appeals"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2713897,2713897,Can Simple Mechanism Design Results Be Used to Implement the Proportionality Standard in Discovery?,"Journal of Institutional and Theoretical Economics, Forthcoming 2016, U of Penn, Inst for Law & Econ Research Paper No. 16-2",22,2016-Jan-12,None,"{'Jonah B. Gelbach': 'University of California, Berkeley - School of Law'}",117,"365,910",none,"pleading, litigation, selection, Twombly, Iqbal"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2837154,2837154,The Reduced Form of Litigation Models and the Plaintiff\'s Win Rate,"U of Penn, Inst for Law & Econ Research Paper No. 16-22",36,2016-Sep-11,2016-Sep-13,"{'Jonah B. Gelbach': 'University of California, Berkeley - School of Law'}",100,"408,076",4,"Federal Rules of Civil Procedure, FRCP, employment law, complex litigation, counterfactual evidence, class certification, Tyson Foods v. Bouaphakeo, Anderson v. Mt. Clemens Pottery Co., Wal-Mart Stores, Inc., v. Dukes, Mathews v. Eldridge"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2809878,2809878,Can We Learn Anything About Pleading Changes from Existing Data?,"International Review of Law and Economics, Vol. 44, P. 72, 2015, U of Penn, Inst for Law & Econ Research Paper No. 16-11",46,2016-Jul-14,None,"{'Jonah B. Gelbach': 'University of California, Berkeley - School of Law'}",85,"452,241",none,"Civil litigation, courts, discovery, pre-trial, Federal Rule of Civil Procedure 26, information, Coase theorem, efficiency, mechanism design, auction theory, transaction costs, pre-discovery settlement, social norms, Nirvana mechanism"
